playername	month	year	revid
Aurelio%20Lopez	9	2007	42156989
Aurelio%20Lopez	9	2008	42156989
Aurelio%20Lopez	9	2009	42156989
Aurelio%20Lopez	9	2010	42156989
Aurelio%20Lopez	9	2011	42156989
Aurelio%20Lopez	10	2006	42156989
Aurelio%20Lopez	10	2007	42156989
Aurelio%20Lopez	10	2008	42156989
Aurelio%20Lopez	10	2009	42156989
Aurelio%20Lopez	10	2010	42156989
Aurelio%20Lopez	10	2011	42156989
Aurelio%20Lopez	11	2006	42156989
Aurelio%20Lopez	11	2007	42156989
Aurelio%20Lopez	11	2008	42156989
Aurelio%20Lopez	11	2009	42156989
Aurelio%20Lopez	11	2010	42156989
Aurelio%20Lopez	11	2011	42156989
Aurelio%20Lopez	12	2006	42156989
Aurelio%20Lopez	12	2007	42156989
Aurelio%20Lopez	12	2008	42156989
Aurelio%20Lopez	12	2009	42156989
Aurelio%20Lopez	12	2010	42156989
Aurelio%20Lopez	12	2011	42156989
Peanuts%20Lowrey	1	2006	0
Peanuts%20Lowrey	1	2007	92984269
Peanuts%20Lowrey	1	2008	149425229
Peanuts%20Lowrey	1	2009	259721215
Peanuts%20Lowrey	1	2010	333798383
Peanuts%20Lowrey	1	2011	397041113
Peanuts%20Lowrey	2	2006	0
Peanuts%20Lowrey	2	2007	103891697
Peanuts%20Lowrey	2	2008	149425229
Peanuts%20Lowrey	2	2009	266700892
Peanuts%20Lowrey	2	2010	337245087
Peanuts%20Lowrey	2	2011	397041113
Peanuts%20Lowrey	3	2006	0
Peanuts%20Lowrey	3	2007	103891697
Peanuts%20Lowrey	3	2008	149425229
Peanuts%20Lowrey	3	2009	266700892
Peanuts%20Lowrey	3	2010	337245087
Peanuts%20Lowrey	3	2011	397041113
Peanuts%20Lowrey	4	2006	0
Peanuts%20Lowrey	4	2007	103891697
Peanuts%20Lowrey	4	2008	149425229
Peanuts%20Lowrey	4	2009	266700892
Peanuts%20Lowrey	4	2010	337245087
Peanuts%20Lowrey	4	2011	397041113
Peanuts%20Lowrey	5	2006	0
Peanuts%20Lowrey	5	2007	103891697
Peanuts%20Lowrey	5	2008	149425229
Peanuts%20Lowrey	5	2009	266700892
Peanuts%20Lowrey	5	2010	337245087
Peanuts%20Lowrey	5	2011	397041113
Peanuts%20Lowrey	6	2006	0
Peanuts%20Lowrey	6	2007	103891697
Peanuts%20Lowrey	6	2008	149425229
Peanuts%20Lowrey	6	2009	266700892
Peanuts%20Lowrey	6	2010	364894997
Peanuts%20Lowrey	6	2011	397041113
Peanuts%20Lowrey	7	2006	0
Peanuts%20Lowrey	7	2007	103891697
Peanuts%20Lowrey	7	2008	149425229
Peanuts%20Lowrey	7	2009	266700892
Peanuts%20Lowrey	7	2010	364894997
Peanuts%20Lowrey	7	2011	433274722
Peanuts%20Lowrey	8	2006	61876136
Peanuts%20Lowrey	8	2007	103891697
Peanuts%20Lowrey	8	2008	149425229
Peanuts%20Lowrey	8	2009	266700892
Peanuts%20Lowrey	8	2010	364894997
Peanuts%20Lowrey	8	2011	433274722
Peanuts%20Lowrey	9	2006	67390242
Peanuts%20Lowrey	9	2007	149425229
Peanuts%20Lowrey	9	2008	234373402
Peanuts%20Lowrey	9	2009	266700892
Peanuts%20Lowrey	9	2010	381419901
Peanuts%20Lowrey	9	2011	433274722
Peanuts%20Lowrey	10	2006	67390242
Peanuts%20Lowrey	10	2007	149425229
Peanuts%20Lowrey	10	2008	240261620
Peanuts%20Lowrey	10	2009	266700892
Peanuts%20Lowrey	10	2010	386973561
Peanuts%20Lowrey	10	2011	448222173
Peanuts%20Lowrey	11	2006	67390242
Peanuts%20Lowrey	11	2007	149425229
Peanuts%20Lowrey	11	2008	240261620
Peanuts%20Lowrey	11	2009	319479082
Peanuts%20Lowrey	11	2010	393173906
Peanuts%20Lowrey	11	2011	448222173
Peanuts%20Lowrey	12	2006	67390242
Peanuts%20Lowrey	12	2007	149425229
Peanuts%20Lowrey	12	2008	240261620
Peanuts%20Lowrey	12	2009	319479082
Peanuts%20Lowrey	12	2010	397041113
Peanuts%20Lowrey	12	2011	461541921
Jerry%20Lumpe	1	2006	0
Jerry%20Lumpe	1	2007	93724087
Jerry%20Lumpe	1	2008	176357985
Jerry%20Lumpe	1	2009	237813542
Jerry%20Lumpe	1	2010	334448364
Jerry%20Lumpe	1	2011	393160750
Jerry%20Lumpe	2	2006	0
Jerry%20Lumpe	2	2007	93724087
Jerry%20Lumpe	2	2008	176357985
Jerry%20Lumpe	2	2009	237813542
Jerry%20Lumpe	2	2010	334448364
Jerry%20Lumpe	2	2011	409221542
Jerry%20Lumpe	3	2006	0
Jerry%20Lumpe	3	2007	93724087
Jerry%20Lumpe	3	2008	189524913
Jerry%20Lumpe	3	2009	267819936
Jerry%20Lumpe	3	2010	334448364
Jerry%20Lumpe	3	2011	414228504
Jerry%20Lumpe	4	2006	0
Jerry%20Lumpe	4	2007	114541895
Jerry%20Lumpe	4	2008	189524913
Jerry%20Lumpe	4	2009	267819936
Jerry%20Lumpe	4	2010	334448364
Jerry%20Lumpe	4	2011	414228504
Jerry%20Lumpe	5	2006	50733085
Jerry%20Lumpe	5	2007	114541895
Jerry%20Lumpe	5	2008	202683890
Jerry%20Lumpe	5	2009	283828477
Jerry%20Lumpe	5	2010	356479997
Jerry%20Lumpe	5	2011	424623644
Jerry%20Lumpe	6	2006	54468306
Jerry%20Lumpe	6	2007	114541895
Jerry%20Lumpe	6	2008	202683890
Jerry%20Lumpe	6	2009	283828477
Jerry%20Lumpe	6	2010	356479997
Jerry%20Lumpe	6	2011	427309671
Jerry%20Lumpe	7	2006	56626340
Jerry%20Lumpe	7	2007	141521235
Jerry%20Lumpe	7	2008	202683890
Jerry%20Lumpe	7	2009	299158325
Jerry%20Lumpe	7	2010	365333146
Jerry%20Lumpe	7	2011	435879849
Jerry%20Lumpe	8	2006	66189170
Jerry%20Lumpe	8	2007	141521235
Jerry%20Lumpe	8	2008	226312905
Jerry%20Lumpe	8	2009	300072195
Jerry%20Lumpe	8	2010	365333146
Jerry%20Lumpe	8	2011	435879849
Jerry%20Lumpe	9	2006	67562256
Jerry%20Lumpe	9	2007	141521235
Jerry%20Lumpe	9	2008	234429736
Jerry%20Lumpe	9	2009	300072195
Jerry%20Lumpe	9	2010	376805790
Jerry%20Lumpe	9	2011	435879849
Jerry%20Lumpe	10	2006	67562256
Jerry%20Lumpe	10	2007	155956808
Jerry%20Lumpe	10	2008	237813542
Jerry%20Lumpe	10	2009	300072195
Jerry%20Lumpe	10	2010	376805790
Jerry%20Lumpe	10	2011	435879849
Jerry%20Lumpe	11	2006	67562256
Jerry%20Lumpe	11	2007	165111018
Jerry%20Lumpe	11	2008	237813542
Jerry%20Lumpe	11	2009	319573067
Jerry%20Lumpe	11	2010	393160750
Jerry%20Lumpe	11	2011	435879849
Jerry%20Lumpe	12	2006	67562256
Jerry%20Lumpe	12	2007	165111018
Jerry%20Lumpe	12	2008	237813542
Jerry%20Lumpe	12	2009	319573067
Jerry%20Lumpe	12	2010	393160750
Jerry%20Lumpe	12	2011	435879849
Greg%20Luzinski	1	2006	22438165
Greg%20Luzinski	1	2007	93016612
Greg%20Luzinski	1	2008	179992901
Greg%20Luzinski	1	2009	253158423
Greg%20Luzinski	1	2010	332622714
Greg%20Luzinski	1	2011	397614469
Greg%20Luzinski	2	2006	36781968
Greg%20Luzinski	2	2007	103074800
Greg%20Luzinski	2	2008	186839312
Greg%20Luzinski	2	2009	264028737
Greg%20Luzinski	2	2010	332622714
Greg%20Luzinski	2	2011	397614469
Greg%20Luzinski	3	2006	38265654
Greg%20Luzinski	3	2007	105543421
Greg%20Luzinski	3	2008	186839312
Greg%20Luzinski	3	2009	271340637
Greg%20Luzinski	3	2010	332622714
Greg%20Luzinski	3	2011	415674280
Greg%20Luzinski	4	2006	45821510
Greg%20Luzinski	4	2007	116542284
Greg%20Luzinski	4	2008	186839312
Greg%20Luzinski	4	2009	280801299
Greg%20Luzinski	4	2010	349008364
Greg%20Luzinski	4	2011	415674280
Greg%20Luzinski	5	2006	47162951
Greg%20Luzinski	5	2007	123841965
Greg%20Luzinski	5	2008	207738851
Greg%20Luzinski	5	2009	283372476
Greg%20Luzinski	5	2010	357384078
Greg%20Luzinski	5	2011	424815085
Greg%20Luzinski	6	2006	55864548
Greg%20Luzinski	6	2007	123841965
Greg%20Luzinski	6	2008	212604254
Greg%20Luzinski	6	2009	289307245
Greg%20Luzinski	6	2010	365100397
Greg%20Luzinski	6	2011	430281317
Greg%20Luzinski	7	2006	58193260
Greg%20Luzinski	7	2007	138543597
Greg%20Luzinski	7	2008	220375213
Greg%20Luzinski	7	2009	289307245
Greg%20Luzinski	7	2010	370687885
Greg%20Luzinski	7	2011	435560633
Greg%20Luzinski	8	2006	65584852
Greg%20Luzinski	8	2007	144505424
Greg%20Luzinski	8	2008	226147624
Greg%20Luzinski	8	2009	300071895
Greg%20Luzinski	8	2010	375656123
Greg%20Luzinski	8	2011	440704317
Greg%20Luzinski	9	2006	72245276
Greg%20Luzinski	9	2007	144505424
Greg%20Luzinski	9	2008	234394112
Greg%20Luzinski	9	2009	300071895
Greg%20Luzinski	9	2010	380195737
Greg%20Luzinski	9	2011	446083505
Greg%20Luzinski	10	2006	77951037
Greg%20Luzinski	10	2007	155999761
Greg%20Luzinski	10	2008	235791896
Greg%20Luzinski	10	2009	314979226
Greg%20Luzinski	10	2010	380195737
Greg%20Luzinski	10	2011	452743204
Greg%20Luzinski	11	2006	77951037
Greg%20Luzinski	11	2007	155999761
Greg%20Luzinski	11	2008	245736043
Greg%20Luzinski	11	2009	319573285
Greg%20Luzinski	11	2010	393146626
Greg%20Luzinski	11	2011	455530546
Greg%20Luzinski	12	2006	77951037
Greg%20Luzinski	12	2007	155999761
Greg%20Luzinski	12	2008	253158423
Greg%20Luzinski	12	2009	325247285
Greg%20Luzinski	12	2010	397614469
Greg%20Luzinski	12	2011	462979023
Sparky%20Lyle	1	2006	31574868
Sparky%20Lyle	1	2007	93472340
Sparky%20Lyle	1	2008	177436212
Sparky%20Lyle	1	2009	257672540
Sparky%20Lyle	1	2010	334555867
Sparky%20Lyle	1	2011	393650621
Sparky%20Lyle	2	2006	31574868
Sparky%20Lyle	2	2007	102177082
Sparky%20Lyle	2	2008	177436212
Sparky%20Lyle	2	2009	266042654
Sparky%20Lyle	2	2010	338892205
Sparky%20Lyle	2	2011	393650621
Sparky%20Lyle	3	2006	38329976
Sparky%20Lyle	3	2007	109926190
Sparky%20Lyle	3	2008	177436212
Sparky%20Lyle	3	2009	266042654
Sparky%20Lyle	3	2010	338892205
Sparky%20Lyle	3	2011	393650621
Sparky%20Lyle	4	2006	38329976
Sparky%20Lyle	4	2007	114550439
Sparky%20Lyle	4	2008	177436212
Sparky%20Lyle	4	2009	280438108
Sparky%20Lyle	4	2010	338892205
Sparky%20Lyle	4	2011	393650621
Sparky%20Lyle	5	2006	38329976
Sparky%20Lyle	5	2007	123607214
Sparky%20Lyle	5	2008	203632275
Sparky%20Lyle	5	2009	285979481
Sparky%20Lyle	5	2010	354010629
Sparky%20Lyle	5	2011	425694352
Sparky%20Lyle	6	2006	54631696
Sparky%20Lyle	6	2007	130826589
Sparky%20Lyle	6	2008	214693987
Sparky%20Lyle	6	2009	289189092
Sparky%20Lyle	6	2010	365321140
Sparky%20Lyle	6	2011	431188922
Sparky%20Lyle	7	2006	56389039
Sparky%20Lyle	7	2007	140780449
Sparky%20Lyle	7	2008	221481239
Sparky%20Lyle	7	2009	298194340
Sparky%20Lyle	7	2010	369430255
Sparky%20Lyle	7	2011	433222044
Sparky%20Lyle	8	2006	66872880
Sparky%20Lyle	8	2007	146572110
Sparky%20Lyle	8	2008	228095362
Sparky%20Lyle	8	2009	302564464
Sparky%20Lyle	8	2010	369430255
Sparky%20Lyle	8	2011	433222044
Sparky%20Lyle	9	2006	72883702
Sparky%20Lyle	9	2007	154257568
Sparky%20Lyle	9	2008	234591734
Sparky%20Lyle	9	2009	307158892
Sparky%20Lyle	9	2010	369430255
Sparky%20Lyle	9	2011	444527083
Sparky%20Lyle	10	2006	73300033
Sparky%20Lyle	10	2007	157390598
Sparky%20Lyle	10	2008	239932889
Sparky%20Lyle	10	2009	313682778
Sparky%20Lyle	10	2010	369430255
Sparky%20Lyle	10	2011	444527083
Sparky%20Lyle	11	2006	73300033
Sparky%20Lyle	11	2007	166589381
Sparky%20Lyle	11	2008	239932889
Sparky%20Lyle	11	2009	320091083
Sparky%20Lyle	11	2010	393650621
Sparky%20Lyle	11	2011	444527083
Sparky%20Lyle	12	2006	87499980
Sparky%20Lyle	12	2007	173522211
Sparky%20Lyle	12	2008	254386906
Sparky%20Lyle	12	2009	320091083
Sparky%20Lyle	12	2010	393650621
Sparky%20Lyle	12	2011	461833401
Fred%20Lynn	1	2006	30906311
Fred%20Lynn	1	2007	93729135
Fred%20Lynn	1	2008	180433450
Fred%20Lynn	1	2009	253042047
Fred%20Lynn	1	2010	331235674
Fred%20Lynn	1	2011	404323813
Fred%20Lynn	2	2006	34136321
Fred%20Lynn	2	2007	100491585
Fred%20Lynn	2	2008	187570584
Fred%20Lynn	2	2009	265988635
Fred%20Lynn	2	2010	340761914
Fred%20Lynn	2	2011	404323813
Fred%20Lynn	3	2006	40081300
Fred%20Lynn	3	2007	108489253
Fred%20Lynn	3	2008	193181680
Fred%20Lynn	3	2009	273898344
Fred%20Lynn	3	2010	344619837
Fred%20Lynn	3	2011	404323813
Fred%20Lynn	4	2006	44378826
Fred%20Lynn	4	2007	108489253
Fred%20Lynn	4	2008	200458321
Fred%20Lynn	4	2009	280307962
Fred%20Lynn	4	2010	344619837
Fred%20Lynn	4	2011	404323813
Fred%20Lynn	5	2006	50705111
Fred%20Lynn	5	2007	119849024
Fred%20Lynn	5	2008	208976252
Fred%20Lynn	5	2009	283279856
Fred%20Lynn	5	2010	358681716
Fred%20Lynn	5	2011	404323813
Fred%20Lynn	6	2006	53113175
Fred%20Lynn	6	2007	133983036
Fred%20Lynn	6	2008	212604352
Fred%20Lynn	6	2009	283279856
Fred%20Lynn	6	2010	365100423
Fred%20Lynn	6	2011	431518439
Fred%20Lynn	7	2006	58096968
Fred%20Lynn	7	2007	140660747
Fred%20Lynn	7	2008	220183375
Fred%20Lynn	7	2009	299540522
Fred%20Lynn	7	2010	368166891
Fred%20Lynn	7	2011	436175578
Fred%20Lynn	8	2006	66284066
Fred%20Lynn	8	2007	146699317
Fred%20Lynn	8	2008	227647677
Fred%20Lynn	8	2009	305182978
Fred%20Lynn	8	2010	373641771
Fred%20Lynn	8	2011	438637602
Fred%20Lynn	9	2006	72245600
Fred%20Lynn	9	2007	149446415
Fred%20Lynn	9	2008	234394137
Fred%20Lynn	9	2009	309522146
Fred%20Lynn	9	2010	373641771
Fred%20Lynn	9	2011	438637602
Fred%20Lynn	10	2006	73647874
Fred%20Lynn	10	2007	158681517
Fred%20Lynn	10	2008	237595544
Fred%20Lynn	10	2009	312472241
Fred%20Lynn	10	2010	385283958
Fred%20Lynn	10	2011	438637602
Fred%20Lynn	11	2006	73647874
Fred%20Lynn	11	2007	166549798
Fred%20Lynn	11	2008	248134805
Fred%20Lynn	11	2009	312472241
Fred%20Lynn	11	2010	393131244
Fred%20Lynn	11	2011	453947061
Fred%20Lynn	12	2006	73647874
Fred%20Lynn	12	2007	166549798
Fred%20Lynn	12	2008	253042047
Fred%20Lynn	12	2009	326801918
Fred%20Lynn	12	2010	397779229
Fred%20Lynn	12	2011	453947061
Ted%20Lyons	1	2006	26216265
Ted%20Lyons	1	2007	94418854
Ted%20Lyons	1	2008	173269911
Ted%20Lyons	1	2009	253312368
Ted%20Lyons	1	2010	334358006
Ted%20Lyons	1	2011	403708547
Ted%20Lyons	2	2006	36126173
Ted%20Lyons	2	2007	94418854
Ted%20Lyons	2	2008	188157263
Ted%20Lyons	2	2009	261634451
Ted%20Lyons	2	2010	340712709
Ted%20Lyons	2	2011	410694961
Ted%20Lyons	3	2006	38982765
Ted%20Lyons	3	2007	94418854
Ted%20Lyons	3	2008	188436995
Ted%20Lyons	3	2009	261634451
Ted%20Lyons	3	2010	340712709
Ted%20Lyons	3	2011	411875923
Ted%20Lyons	4	2006	38982765
Ted%20Lyons	4	2007	115218797
Ted%20Lyons	4	2008	197048195
Ted%20Lyons	4	2009	261634451
Ted%20Lyons	4	2010	340712709
Ted%20Lyons	4	2011	420236519
Ted%20Lyons	5	2006	38982765
Ted%20Lyons	5	2007	115218797
Ted%20Lyons	5	2008	208925520
Ted%20Lyons	5	2009	283602900
Ted%20Lyons	5	2010	356227690
Ted%20Lyons	5	2011	425701219
Ted%20Lyons	6	2006	38982765
Ted%20Lyons	6	2007	134111935
Ted%20Lyons	6	2008	213024432
Ted%20Lyons	6	2009	287833671
Ted%20Lyons	6	2010	365108590
Ted%20Lyons	6	2011	425701219
Ted%20Lyons	7	2006	61266228
Ted%20Lyons	7	2007	140173530
Ted%20Lyons	7	2008	222007539
Ted%20Lyons	7	2009	298105902
Ted%20Lyons	7	2010	369811744
Ted%20Lyons	7	2011	433225740
Ted%20Lyons	8	2006	61266228
Ted%20Lyons	8	2007	147774302
Ted%20Lyons	8	2008	228935183
Ted%20Lyons	8	2009	303839427
Ted%20Lyons	8	2010	376123421
Ted%20Lyons	8	2011	440408418
Ted%20Lyons	9	2006	61266228
Ted%20Lyons	9	2007	152943668
Ted%20Lyons	9	2008	234407452
Ted%20Lyons	9	2009	309008923
Ted%20Lyons	9	2010	378989819
Ted%20Lyons	9	2011	445916928
Ted%20Lyons	10	2006	61266228
Ted%20Lyons	10	2007	160297802
Ted%20Lyons	10	2008	239297386
Ted%20Lyons	10	2009	317094714
Ted%20Lyons	10	2010	384695664
Ted%20Lyons	10	2011	451341901
Ted%20Lyons	11	2006	61266228
Ted%20Lyons	11	2007	164386363
Ted%20Lyons	11	2008	247948721
Ted%20Lyons	11	2009	321527829
Ted%20Lyons	11	2010	393145110
Ted%20Lyons	11	2011	451341901
Ted%20Lyons	12	2006	90066772
Ted%20Lyons	12	2007	173269911
Ted%20Lyons	12	2008	253312368
Ted%20Lyons	12	2009	328763953
Ted%20Lyons	12	2010	398400710
Ted%20Lyons	12	2011	459576050
Ray%20Mack	1	2006	27541302
Ray%20Mack	1	2007	92908561
Ray%20Mack	1	2008	141452816
Ray%20Mack	1	2009	239325540
Ray%20Mack	1	2010	333586409
Ray%20Mack	1	2011	396203480
Ray%20Mack	2	2006	27541302
Ray%20Mack	2	2007	101805958
Ray%20Mack	2	2008	141452816
Ray%20Mack	2	2009	267093858
Ray%20Mack	2	2010	337569076
Ray%20Mack	2	2011	396203480
Ray%20Mack	3	2006	27541302
Ray%20Mack	3	2007	101805958
Ray%20Mack	3	2008	141452816
Ray%20Mack	3	2009	267818581
Ray%20Mack	3	2010	345562401
Ray%20Mack	3	2011	396203480
Ray%20Mack	4	2006	27541302
Ray%20Mack	4	2007	101805958
Ray%20Mack	4	2008	141452816
Ray%20Mack	4	2009	267818581
Ray%20Mack	4	2010	345562401
Ray%20Mack	4	2011	396203480
Ray%20Mack	5	2006	50640955
Ray%20Mack	5	2007	101805958
Ray%20Mack	5	2008	209288280
Ray%20Mack	5	2009	283817493
Ray%20Mack	5	2010	345562401
Ray%20Mack	5	2011	396203480
Ray%20Mack	6	2006	50640955
Ray%20Mack	6	2007	101805958
Ray%20Mack	6	2008	214185026
Ray%20Mack	6	2009	288963108
Ray%20Mack	6	2010	365312228
Ray%20Mack	6	2011	396203480
Ray%20Mack	7	2006	56626395
Ray%20Mack	7	2007	141452816
Ray%20Mack	7	2008	214185026
Ray%20Mack	7	2009	288963108
Ray%20Mack	7	2010	366305064
Ray%20Mack	7	2011	436187052
Ray%20Mack	8	2006	63074564
Ray%20Mack	8	2007	141452816
Ray%20Mack	8	2008	214185026
Ray%20Mack	8	2009	288963108
Ray%20Mack	8	2010	366305064
Ray%20Mack	8	2011	436187052
Ray%20Mack	9	2006	63074564
Ray%20Mack	9	2007	141452816
Ray%20Mack	9	2008	234580583
Ray%20Mack	9	2009	288963108
Ray%20Mack	9	2010	366305064
Ray%20Mack	9	2011	436187052
Ray%20Mack	10	2006	63074564
Ray%20Mack	10	2007	141452816
Ray%20Mack	10	2008	239325540
Ray%20Mack	10	2009	288963108
Ray%20Mack	10	2010	383857312
Ray%20Mack	10	2011	436187052
Ray%20Mack	11	2006	63074564
Ray%20Mack	11	2007	141452816
Ray%20Mack	11	2008	239325540
Ray%20Mack	11	2009	288963108
Ray%20Mack	11	2010	383857312
Ray%20Mack	11	2011	436187052
Ray%20Mack	12	2006	63074564
Ray%20Mack	12	2007	141452816
Ray%20Mack	12	2008	239325540
Ray%20Mack	12	2009	288963108
Ray%20Mack	12	2010	396203480
Ray%20Mack	12	2011	461543680
Greg%20Maddux	1	2006	33297095
Greg%20Maddux	1	2007	97028829
Greg%20Maddux	1	2008	181071696
Greg%20Maddux	1	2009	260957161
Greg%20Maddux	1	2010	334462975
Greg%20Maddux	1	2011	403191672
Greg%20Maddux	2	2006	35174116
Greg%20Maddux	2	2007	103506677
Greg%20Maddux	2	2008	187185614
Greg%20Maddux	2	2009	267369364
Greg%20Maddux	2	2010	340742159
Greg%20Maddux	2	2011	406705802
Greg%20Maddux	3	2006	41058209
Greg%20Maddux	3	2007	110203665
Greg%20Maddux	3	2008	193248820
Greg%20Maddux	3	2009	273980358
Greg%20Maddux	3	2010	340742159
Greg%20Maddux	3	2011	414233991
Greg%20Maddux	4	2006	45874892
Greg%20Maddux	4	2007	118588562
Greg%20Maddux	4	2008	200842180
Greg%20Maddux	4	2009	280593593
Greg%20Maddux	4	2010	352882897
Greg%20Maddux	4	2011	421219382
Greg%20Maddux	5	2006	50852403
Greg%20Maddux	5	2007	126800696
Greg%20Maddux	5	2008	209172375
Greg%20Maddux	5	2009	286679524
Greg%20Maddux	5	2010	356891956
Greg%20Maddux	5	2011	426288391
Greg%20Maddux	6	2006	56200538
Greg%20Maddux	6	2007	134730072
Greg%20Maddux	6	2008	216139078
Greg%20Maddux	6	2009	292436468
Greg%20Maddux	6	2010	365290608
Greg%20Maddux	6	2011	429249859
Greg%20Maddux	7	2006	61424594
Greg%20Maddux	7	2007	141511796
Greg%20Maddux	7	2008	222689376
Greg%20Maddux	7	2009	297500070
Greg%20Maddux	7	2010	369493358
Greg%20Maddux	7	2011	436479974
Greg%20Maddux	8	2006	66946632
Greg%20Maddux	8	2007	147933866
Greg%20Maddux	8	2008	229055218
Greg%20Maddux	8	2009	304043536
Greg%20Maddux	8	2010	374467409
Greg%20Maddux	8	2011	440971371
Greg%20Maddux	9	2006	73052313
Greg%20Maddux	9	2007	154741504
Greg%20Maddux	9	2008	235439756
Greg%20Maddux	9	2009	308702605
Greg%20Maddux	9	2010	381866587
Greg%20Maddux	9	2011	447309773
Greg%20Maddux	10	2006	78763950
Greg%20Maddux	10	2007	161086245
Greg%20Maddux	10	2008	241971893
Greg%20Maddux	10	2009	313596673
Greg%20Maddux	10	2010	387955692
Greg%20Maddux	10	2011	448827484
Greg%20Maddux	11	2006	84318863
Greg%20Maddux	11	2007	165999114
Greg%20Maddux	11	2008	248785777
Greg%20Maddux	11	2009	322849662
Greg%20Maddux	11	2010	393803243
Greg%20Maddux	11	2011	458063634
Greg%20Maddux	12	2006	90499839
Greg%20Maddux	12	2007	173539677
Greg%20Maddux	12	2008	255054668
Greg%20Maddux	12	2009	327065577
Greg%20Maddux	12	2010	397544798
Greg%20Maddux	12	2011	463227563
Bill%20Madlock	1	2006	27668882
Bill%20Madlock	1	2007	93729167
Bill%20Madlock	1	2008	178016311
Bill%20Madlock	1	2009	257723224
Bill%20Madlock	1	2010	334175177
Bill%20Madlock	1	2011	393134789
Bill%20Madlock	2	2006	34344958
Bill%20Madlock	2	2007	100379102
Bill%20Madlock	2	2008	186727465
Bill%20Madlock	2	2009	267119754
Bill%20Madlock	2	2010	337194783
Bill%20Madlock	2	2011	407082799
Bill%20Madlock	3	2006	38269794
Bill%20Madlock	3	2007	109477752
Bill%20Madlock	3	2008	191275710
Bill%20Madlock	3	2009	272033495
Bill%20Madlock	3	2010	337194783
Bill%20Madlock	3	2011	415717331
Bill%20Madlock	4	2006	42558812
Bill%20Madlock	4	2007	118643022
Bill%20Madlock	4	2008	198466087
Bill%20Madlock	4	2009	280964787
Bill%20Madlock	4	2010	349194428
Bill%20Madlock	4	2011	419644792
Bill%20Madlock	5	2006	48604104
Bill%20Madlock	5	2007	119422351
Bill%20Madlock	5	2008	207514409
Bill%20Madlock	5	2009	280964787
Bill%20Madlock	5	2010	349194428
Bill%20Madlock	5	2011	425486588
Bill%20Madlock	6	2006	53967895
Bill%20Madlock	6	2007	134179670
Bill%20Madlock	6	2008	212604954
Bill%20Madlock	6	2009	280964787
Bill%20Madlock	6	2010	365295075
Bill%20Madlock	6	2011	425486588
Bill%20Madlock	7	2006	53967895
Bill%20Madlock	7	2007	139691237
Bill%20Madlock	7	2008	219972453
Bill%20Madlock	7	2009	299432036
Bill%20Madlock	7	2010	369688018
Bill%20Madlock	7	2011	433246256
Bill%20Madlock	8	2006	66435375
Bill%20Madlock	8	2007	145390101
Bill%20Madlock	8	2008	225899934
Bill%20Madlock	8	2009	301110319
Bill%20Madlock	8	2010	373491334
Bill%20Madlock	8	2011	438681102
Bill%20Madlock	9	2006	72295384
Bill%20Madlock	9	2007	153801834
Bill%20Madlock	9	2008	234598883
Bill%20Madlock	9	2009	301110319
Bill%20Madlock	9	2010	378218679
Bill%20Madlock	9	2011	443305778
Bill%20Madlock	10	2006	72295384
Bill%20Madlock	10	2007	160273604
Bill%20Madlock	10	2008	235640264
Bill%20Madlock	10	2009	313912331
Bill%20Madlock	10	2010	385278168
Bill%20Madlock	10	2011	443305778
Bill%20Madlock	11	2006	79580419
Bill%20Madlock	11	2007	160273604
Bill%20Madlock	11	2008	235640264
Bill%20Madlock	11	2009	317646752
Bill%20Madlock	11	2010	393134789
Bill%20Madlock	11	2011	453968236
Bill%20Madlock	12	2006	89977180
Bill%20Madlock	12	2007	160273604
Bill%20Madlock	12	2008	253278977
Bill%20Madlock	12	2009	327772579
Bill%20Madlock	12	2010	393134789
Bill%20Madlock	12	2011	453968236
Sal%20Maglie	1	2006	27689226
Sal%20Maglie	1	2007	93746675
Sal%20Maglie	1	2008	179526936
Sal%20Maglie	1	2009	249280240
Sal%20Maglie	1	2010	334539289
Sal%20Maglie	1	2011	403708435
Sal%20Maglie	2	2006	33562225
Sal%20Maglie	2	2007	93746675
Sal%20Maglie	2	2008	179526936
Sal%20Maglie	2	2009	266275999
Sal%20Maglie	2	2010	337216841
Sal%20Maglie	2	2011	411175509
Sal%20Maglie	3	2006	38997741
Sal%20Maglie	3	2007	108291584
Sal%20Maglie	3	2008	179526936
Sal%20Maglie	3	2009	271731350
Sal%20Maglie	3	2010	341920977
Sal%20Maglie	3	2011	415678574
Sal%20Maglie	4	2006	38997741
Sal%20Maglie	4	2007	114539993
Sal%20Maglie	4	2008	179526936
Sal%20Maglie	4	2009	280548179
Sal%20Maglie	4	2010	341920977
Sal%20Maglie	4	2011	415678574
Sal%20Maglie	5	2006	47485023
Sal%20Maglie	5	2007	114539993
Sal%20Maglie	5	2008	209025390
Sal%20Maglie	5	2009	280548179
Sal%20Maglie	5	2010	341920977
Sal%20Maglie	5	2011	425764346
Sal%20Maglie	6	2006	55815691
Sal%20Maglie	6	2007	130101868
Sal%20Maglie	6	2008	210873780
Sal%20Maglie	6	2009	291917761
Sal%20Maglie	6	2010	360547685
Sal%20Maglie	6	2011	425764346
Sal%20Maglie	7	2006	55815691
Sal%20Maglie	7	2007	140703233
Sal%20Maglie	7	2008	210873780
Sal%20Maglie	7	2009	294673258
Sal%20Maglie	7	2010	369130641
