playername	month	year	revs
Tex%20Hughson	9	2011	0
Tex%20Hughson	10	2006	1
Tex%20Hughson	10	2007	4
Tex%20Hughson	10	2008	0
Tex%20Hughson	10	2009	0
Tex%20Hughson	10	2010	2
Tex%20Hughson	10	2011	0
Tex%20Hughson	11	2006	0
Tex%20Hughson	11	2007	0
Tex%20Hughson	11	2008	1
Tex%20Hughson	11	2009	0
Tex%20Hughson	11	2010	4
Tex%20Hughson	11	2011	0
Tex%20Hughson	12	2006	5
Tex%20Hughson	12	2007	0
Tex%20Hughson	12	2008	0
Tex%20Hughson	12	2009	3
Tex%20Hughson	12	2010	0
Tex%20Hughson	12	2011	0
Tom%20Hume	1	2006	1
Tom%20Hume	1	2007	2
Tom%20Hume	1	2008	1
Tom%20Hume	1	2009	0
Tom%20Hume	1	2010	1
Tom%20Hume	1	2011	2
Tom%20Hume	2	2006	3
Tom%20Hume	2	2007	0
Tom%20Hume	2	2008	0
Tom%20Hume	2	2009	0
Tom%20Hume	2	2010	0
Tom%20Hume	2	2011	0
Tom%20Hume	3	2006	2
Tom%20Hume	3	2007	1
Tom%20Hume	3	2008	0
Tom%20Hume	3	2009	0
Tom%20Hume	3	2010	0
Tom%20Hume	3	2011	0
Tom%20Hume	4	2006	2
Tom%20Hume	4	2007	1
Tom%20Hume	4	2008	4
Tom%20Hume	4	2009	0
Tom%20Hume	4	2010	0
Tom%20Hume	4	2011	1
Tom%20Hume	5	2006	1
Tom%20Hume	5	2007	0
Tom%20Hume	5	2008	0
Tom%20Hume	5	2009	0
Tom%20Hume	5	2010	0
Tom%20Hume	5	2011	2
Tom%20Hume	6	2006	0
Tom%20Hume	6	2007	1
Tom%20Hume	6	2008	0
Tom%20Hume	6	2009	2
Tom%20Hume	6	2010	0
Tom%20Hume	6	2011	1
Tom%20Hume	7	2006	8
Tom%20Hume	7	2007	2
Tom%20Hume	7	2008	1
Tom%20Hume	7	2009	0
Tom%20Hume	7	2010	1
Tom%20Hume	7	2011	0
Tom%20Hume	8	2006	0
Tom%20Hume	8	2007	3
Tom%20Hume	8	2008	1
Tom%20Hume	8	2009	0
Tom%20Hume	8	2010	0
Tom%20Hume	8	2011	0
Tom%20Hume	9	2006	1
Tom%20Hume	9	2007	0
Tom%20Hume	9	2008	1
Tom%20Hume	9	2009	3
Tom%20Hume	9	2010	0
Tom%20Hume	9	2011	0
Tom%20Hume	10	2006	0
Tom%20Hume	10	2007	0
Tom%20Hume	10	2008	2
Tom%20Hume	10	2009	0
Tom%20Hume	10	2010	1
Tom%20Hume	10	2011	0
Tom%20Hume	11	2006	0
Tom%20Hume	11	2007	1
Tom%20Hume	11	2008	0
Tom%20Hume	11	2009	1
Tom%20Hume	11	2010	0
Tom%20Hume	11	2011	0
Tom%20Hume	12	2006	2
Tom%20Hume	12	2007	1
Tom%20Hume	12	2008	0
Tom%20Hume	12	2009	2
Tom%20Hume	12	2010	0
Tom%20Hume	12	2011	0
Randy%20Hundley	1	2006	1
Randy%20Hundley	1	2007	0
Randy%20Hundley	1	2008	0
Randy%20Hundley	1	2009	4
Randy%20Hundley	1	2010	1
Randy%20Hundley	1	2011	1
Randy%20Hundley	2	2006	1
Randy%20Hundley	2	2007	1
Randy%20Hundley	2	2008	2
Randy%20Hundley	2	2009	0
Randy%20Hundley	2	2010	3
Randy%20Hundley	2	2011	2
Randy%20Hundley	3	2006	2
Randy%20Hundley	3	2007	0
Randy%20Hundley	3	2008	0
Randy%20Hundley	3	2009	1
Randy%20Hundley	3	2010	0
Randy%20Hundley	3	2011	0
Randy%20Hundley	4	2006	2
Randy%20Hundley	4	2007	1
Randy%20Hundley	4	2008	0
Randy%20Hundley	4	2009	4
Randy%20Hundley	4	2010	0
Randy%20Hundley	4	2011	2
Randy%20Hundley	5	2006	3
Randy%20Hundley	5	2007	0
Randy%20Hundley	5	2008	1
Randy%20Hundley	5	2009	0
Randy%20Hundley	5	2010	0
Randy%20Hundley	5	2011	0
Randy%20Hundley	6	2006	1
Randy%20Hundley	6	2007	4
Randy%20Hundley	6	2008	1
Randy%20Hundley	6	2009	0
Randy%20Hundley	6	2010	0
Randy%20Hundley	6	2011	2
Randy%20Hundley	7	2006	1
Randy%20Hundley	7	2007	3
Randy%20Hundley	7	2008	2
Randy%20Hundley	7	2009	0
Randy%20Hundley	7	2010	0
Randy%20Hundley	7	2011	0
Randy%20Hundley	8	2006	2
Randy%20Hundley	8	2007	0
Randy%20Hundley	8	2008	2
Randy%20Hundley	8	2009	0
Randy%20Hundley	8	2010	0
Randy%20Hundley	8	2011	2
Randy%20Hundley	9	2006	0
Randy%20Hundley	9	2007	0
Randy%20Hundley	9	2008	2
Randy%20Hundley	9	2009	1
Randy%20Hundley	9	2010	0
Randy%20Hundley	9	2011	1
Randy%20Hundley	10	2006	0
Randy%20Hundley	10	2007	0
Randy%20Hundley	10	2008	0
Randy%20Hundley	10	2009	3
Randy%20Hundley	10	2010	2
Randy%20Hundley	10	2011	0
Randy%20Hundley	11	2006	1
Randy%20Hundley	11	2007	0
Randy%20Hundley	11	2008	0
Randy%20Hundley	11	2009	7
Randy%20Hundley	11	2010	2
Randy%20Hundley	11	2011	2
Randy%20Hundley	12	2006	1
Randy%20Hundley	12	2007	0
Randy%20Hundley	12	2008	0
Randy%20Hundley	12	2009	14
Randy%20Hundley	12	2010	0
Randy%20Hundley	12	2011	1
Billy%20Hunter	1	2006	0
Billy%20Hunter	1	2007	0
Billy%20Hunter	1	2008	0
Billy%20Hunter	1	2009	0
Billy%20Hunter	1	2010	0
Billy%20Hunter	1	2011	0
Billy%20Hunter	2	2006	0
Billy%20Hunter	2	2007	0
Billy%20Hunter	2	2008	0
Billy%20Hunter	2	2009	0
Billy%20Hunter	2	2010	0
Billy%20Hunter	2	2011	0
Billy%20Hunter	3	2006	0
Billy%20Hunter	3	2007	0
Billy%20Hunter	3	2008	0
Billy%20Hunter	3	2009	0
Billy%20Hunter	3	2010	0
Billy%20Hunter	3	2011	0
Billy%20Hunter	4	2006	0
Billy%20Hunter	4	2007	0
Billy%20Hunter	4	2008	0
Billy%20Hunter	4	2009	0
Billy%20Hunter	4	2010	0
Billy%20Hunter	4	2011	0
Billy%20Hunter	5	2006	0
Billy%20Hunter	5	2007	0
Billy%20Hunter	5	2008	0
Billy%20Hunter	5	2009	0
Billy%20Hunter	5	2010	0
Billy%20Hunter	5	2011	0
Billy%20Hunter	6	2006	0
Billy%20Hunter	6	2007	0
Billy%20Hunter	6	2008	0
Billy%20Hunter	6	2009	0
Billy%20Hunter	6	2010	0
Billy%20Hunter	6	2011	0
Billy%20Hunter	7	2006	0
Billy%20Hunter	7	2007	0
Billy%20Hunter	7	2008	0
Billy%20Hunter	7	2009	0
Billy%20Hunter	7	2010	0
Billy%20Hunter	7	2011	2
Billy%20Hunter	8	2006	0
Billy%20Hunter	8	2007	0
Billy%20Hunter	8	2008	0
Billy%20Hunter	8	2009	0
Billy%20Hunter	8	2010	0
Billy%20Hunter	8	2011	0
Billy%20Hunter	9	2006	0
Billy%20Hunter	9	2007	0
Billy%20Hunter	9	2008	0
Billy%20Hunter	9	2009	0
Billy%20Hunter	9	2010	0
Billy%20Hunter	9	2011	0
Billy%20Hunter	10	2006	0
Billy%20Hunter	10	2007	0
Billy%20Hunter	10	2008	0
Billy%20Hunter	10	2009	0
Billy%20Hunter	10	2010	0
Billy%20Hunter	10	2011	0
Billy%20Hunter	11	2006	0
Billy%20Hunter	11	2007	0
Billy%20Hunter	11	2008	0
Billy%20Hunter	11	2009	0
Billy%20Hunter	11	2010	0
Billy%20Hunter	11	2011	0
Billy%20Hunter	12	2006	0
Billy%20Hunter	12	2007	0
Billy%20Hunter	12	2008	0
Billy%20Hunter	12	2009	0
Billy%20Hunter	12	2010	0
Billy%20Hunter	12	2011	0
Catfish%20Hunter	1	2006	3
Catfish%20Hunter	1	2007	2
Catfish%20Hunter	1	2008	3
Catfish%20Hunter	1	2009	7
Catfish%20Hunter	1	2010	4
Catfish%20Hunter	1	2011	0
Catfish%20Hunter	2	2006	2
Catfish%20Hunter	2	2007	26
Catfish%20Hunter	2	2008	6
Catfish%20Hunter	2	2009	9
Catfish%20Hunter	2	2010	2
Catfish%20Hunter	2	2011	0
Catfish%20Hunter	3	2006	0
Catfish%20Hunter	3	2007	27
Catfish%20Hunter	3	2008	1
Catfish%20Hunter	3	2009	2
Catfish%20Hunter	3	2010	10
Catfish%20Hunter	3	2011	2
Catfish%20Hunter	4	2006	2
Catfish%20Hunter	4	2007	5
Catfish%20Hunter	4	2008	4
Catfish%20Hunter	4	2009	3
Catfish%20Hunter	4	2010	1
Catfish%20Hunter	4	2011	2
Catfish%20Hunter	5	2006	7
Catfish%20Hunter	5	2007	11
Catfish%20Hunter	5	2008	9
Catfish%20Hunter	5	2009	5
Catfish%20Hunter	5	2010	6
Catfish%20Hunter	5	2011	4
Catfish%20Hunter	6	2006	3
Catfish%20Hunter	6	2007	7
Catfish%20Hunter	6	2008	2
Catfish%20Hunter	6	2009	4
Catfish%20Hunter	6	2010	6
Catfish%20Hunter	6	2011	3
Catfish%20Hunter	7	2006	2
Catfish%20Hunter	7	2007	20
Catfish%20Hunter	7	2008	4
Catfish%20Hunter	7	2009	4
Catfish%20Hunter	7	2010	3
Catfish%20Hunter	7	2011	5
Catfish%20Hunter	8	2006	3
Catfish%20Hunter	8	2007	8
Catfish%20Hunter	8	2008	11
Catfish%20Hunter	8	2009	13
Catfish%20Hunter	8	2010	3
Catfish%20Hunter	8	2011	6
Catfish%20Hunter	9	2006	6
Catfish%20Hunter	9	2007	12
Catfish%20Hunter	9	2008	6
Catfish%20Hunter	9	2009	6
Catfish%20Hunter	9	2010	0
Catfish%20Hunter	9	2011	2
Catfish%20Hunter	10	2006	3
Catfish%20Hunter	10	2007	4
Catfish%20Hunter	10	2008	5
Catfish%20Hunter	10	2009	6
Catfish%20Hunter	10	2010	1
Catfish%20Hunter	10	2011	1
Catfish%20Hunter	11	2006	6
Catfish%20Hunter	11	2007	5
Catfish%20Hunter	11	2008	8
Catfish%20Hunter	11	2009	3
Catfish%20Hunter	11	2010	7
Catfish%20Hunter	11	2011	0
Catfish%20Hunter	12	2006	12
Catfish%20Hunter	12	2007	8
Catfish%20Hunter	12	2008	0
Catfish%20Hunter	12	2009	2
Catfish%20Hunter	12	2010	7
Catfish%20Hunter	12	2011	4
Ron%20Hunt	1	2006	0
Ron%20Hunt	1	2007	0
Ron%20Hunt	1	2008	0
Ron%20Hunt	1	2009	1
Ron%20Hunt	1	2010	2
Ron%20Hunt	1	2011	0
Ron%20Hunt	2	2006	7
Ron%20Hunt	2	2007	1
Ron%20Hunt	2	2008	0
Ron%20Hunt	2	2009	0
Ron%20Hunt	2	2010	0
Ron%20Hunt	2	2011	0
Ron%20Hunt	3	2006	3
Ron%20Hunt	3	2007	0
Ron%20Hunt	3	2008	0
Ron%20Hunt	3	2009	0
Ron%20Hunt	3	2010	0
Ron%20Hunt	3	2011	1
Ron%20Hunt	4	2006	1
Ron%20Hunt	4	2007	3
Ron%20Hunt	4	2008	4
Ron%20Hunt	4	2009	0
Ron%20Hunt	4	2010	1
Ron%20Hunt	4	2011	1
Ron%20Hunt	5	2006	2
Ron%20Hunt	5	2007	2
Ron%20Hunt	5	2008	1
Ron%20Hunt	5	2009	0
Ron%20Hunt	5	2010	0
Ron%20Hunt	5	2011	0
Ron%20Hunt	6	2006	0
Ron%20Hunt	6	2007	0
Ron%20Hunt	6	2008	1
Ron%20Hunt	6	2009	0
Ron%20Hunt	6	2010	1
Ron%20Hunt	6	2011	1
Ron%20Hunt	7	2006	1
Ron%20Hunt	7	2007	2
Ron%20Hunt	7	2008	3
Ron%20Hunt	7	2009	1
Ron%20Hunt	7	2010	1
Ron%20Hunt	7	2011	0
Ron%20Hunt	8	2006	2
Ron%20Hunt	8	2007	6
Ron%20Hunt	8	2008	2
Ron%20Hunt	8	2009	0
Ron%20Hunt	8	2010	0
Ron%20Hunt	8	2011	0
Ron%20Hunt	9	2006	0
Ron%20Hunt	9	2007	1
Ron%20Hunt	9	2008	1
Ron%20Hunt	9	2009	1
Ron%20Hunt	9	2010	0
Ron%20Hunt	9	2011	0
Ron%20Hunt	10	2006	1
Ron%20Hunt	10	2007	0
Ron%20Hunt	10	2008	0
Ron%20Hunt	10	2009	1
Ron%20Hunt	10	2010	2
Ron%20Hunt	10	2011	0
Ron%20Hunt	11	2006	0
Ron%20Hunt	11	2007	4
Ron%20Hunt	11	2008	0
Ron%20Hunt	11	2009	0
Ron%20Hunt	11	2010	0
Ron%20Hunt	11	2011	0
Ron%20Hunt	12	2006	3
Ron%20Hunt	12	2007	0
Ron%20Hunt	12	2008	0
Ron%20Hunt	12	2009	2
Ron%20Hunt	12	2010	0
Ron%20Hunt	12	2011	0
Bruce%20Hurst	1	2006	0
Bruce%20Hurst	1	2007	0
Bruce%20Hurst	1	2008	0
Bruce%20Hurst	1	2009	1
Bruce%20Hurst	1	2010	1
Bruce%20Hurst	1	2011	1
Bruce%20Hurst	2	2006	1
Bruce%20Hurst	2	2007	0
Bruce%20Hurst	2	2008	5
Bruce%20Hurst	2	2009	0
Bruce%20Hurst	2	2010	0
Bruce%20Hurst	2	2011	0
Bruce%20Hurst	3	2006	0
Bruce%20Hurst	3	2007	0
Bruce%20Hurst	3	2008	0
Bruce%20Hurst	3	2009	0
Bruce%20Hurst	3	2010	0
Bruce%20Hurst	3	2011	0
Bruce%20Hurst	4	2006	2
Bruce%20Hurst	4	2007	4
Bruce%20Hurst	4	2008	0
Bruce%20Hurst	4	2009	2
Bruce%20Hurst	4	2010	0
Bruce%20Hurst	4	2011	2
Bruce%20Hurst	5	2006	2
Bruce%20Hurst	5	2007	1
Bruce%20Hurst	5	2008	0
Bruce%20Hurst	5	2009	3
Bruce%20Hurst	5	2010	0
Bruce%20Hurst	5	2011	0
Bruce%20Hurst	6	2006	0
Bruce%20Hurst	6	2007	4
Bruce%20Hurst	6	2008	1
Bruce%20Hurst	6	2009	0
Bruce%20Hurst	6	2010	0
Bruce%20Hurst	6	2011	1
Bruce%20Hurst	7	2006	5
Bruce%20Hurst	7	2007	0
Bruce%20Hurst	7	2008	4
Bruce%20Hurst	7	2009	0
Bruce%20Hurst	7	2010	0
Bruce%20Hurst	7	2011	0
Bruce%20Hurst	8	2006	0
Bruce%20Hurst	8	2007	0
Bruce%20Hurst	8	2008	3
Bruce%20Hurst	8	2009	0
Bruce%20Hurst	8	2010	6
Bruce%20Hurst	8	2011	0
Bruce%20Hurst	9	2006	0
Bruce%20Hurst	9	2007	0
Bruce%20Hurst	9	2008	2
Bruce%20Hurst	9	2009	0
Bruce%20Hurst	9	2010	0
Bruce%20Hurst	9	2011	0
Bruce%20Hurst	10	2006	1
Bruce%20Hurst	10	2007	3
Bruce%20Hurst	10	2008	2
Bruce%20Hurst	10	2009	0
Bruce%20Hurst	10	2010	2
Bruce%20Hurst	10	2011	11
Bruce%20Hurst	11	2006	1
Bruce%20Hurst	11	2007	0
Bruce%20Hurst	11	2008	0
Bruce%20Hurst	11	2009	0
Bruce%20Hurst	11	2010	0
Bruce%20Hurst	11	2011	0
Bruce%20Hurst	12	2006	2
Bruce%20Hurst	12	2007	0
Bruce%20Hurst	12	2008	1
Bruce%20Hurst	12	2009	4
Bruce%20Hurst	12	2010	0
Bruce%20Hurst	12	2011	0
Fred%20Hutchinson	1	2006	2
Fred%20Hutchinson	1	2007	2
Fred%20Hutchinson	1	2008	7
Fred%20Hutchinson	1	2009	5
Fred%20Hutchinson	1	2010	3
Fred%20Hutchinson	1	2011	2
Fred%20Hutchinson	2	2006	4
Fred%20Hutchinson	2	2007	0
Fred%20Hutchinson	2	2008	2
Fred%20Hutchinson	2	2009	0
Fred%20Hutchinson	2	2010	0
Fred%20Hutchinson	2	2011	1
Fred%20Hutchinson	3	2006	0
Fred%20Hutchinson	3	2007	1
Fred%20Hutchinson	3	2008	4
Fred%20Hutchinson	3	2009	0
Fred%20Hutchinson	3	2010	0
Fred%20Hutchinson	3	2011	1
Fred%20Hutchinson	4	2006	0
Fred%20Hutchinson	4	2007	0
Fred%20Hutchinson	4	2008	2
Fred%20Hutchinson	4	2009	0
Fred%20Hutchinson	4	2010	0
Fred%20Hutchinson	4	2011	2
Fred%20Hutchinson	5	2006	0
Fred%20Hutchinson	5	2007	4
Fred%20Hutchinson	5	2008	2
Fred%20Hutchinson	5	2009	4
Fred%20Hutchinson	5	2010	3
Fred%20Hutchinson	5	2011	2
Fred%20Hutchinson	6	2006	1
Fred%20Hutchinson	6	2007	2
Fred%20Hutchinson	6	2008	1
Fred%20Hutchinson	6	2009	1
Fred%20Hutchinson	6	2010	3
Fred%20Hutchinson	6	2011	3
Fred%20Hutchinson	7	2006	2
Fred%20Hutchinson	7	2007	4
Fred%20Hutchinson	7	2008	3
Fred%20Hutchinson	7	2009	2
Fred%20Hutchinson	7	2010	2
Fred%20Hutchinson	7	2011	3
Fred%20Hutchinson	8	2006	2
Fred%20Hutchinson	8	2007	2
Fred%20Hutchinson	8	2008	9
Fred%20Hutchinson	8	2009	1
Fred%20Hutchinson	8	2010	0
Fred%20Hutchinson	8	2011	0
Fred%20Hutchinson	9	2006	1
Fred%20Hutchinson	9	2007	14
Fred%20Hutchinson	9	2008	4
Fred%20Hutchinson	9	2009	4
Fred%20Hutchinson	9	2010	1
Fred%20Hutchinson	9	2011	3
Fred%20Hutchinson	10	2006	1
Fred%20Hutchinson	10	2007	3
Fred%20Hutchinson	10	2008	6
Fred%20Hutchinson	10	2009	1
Fred%20Hutchinson	10	2010	6
Fred%20Hutchinson	10	2011	1
Fred%20Hutchinson	11	2006	9
Fred%20Hutchinson	11	2007	0
Fred%20Hutchinson	11	2008	4
Fred%20Hutchinson	11	2009	2
Fred%20Hutchinson	11	2010	2
Fred%20Hutchinson	11	2011	5
Fred%20Hutchinson	12	2006	9
Fred%20Hutchinson	12	2007	0
Fred%20Hutchinson	12	2008	2
Fred%20Hutchinson	12	2009	3
Fred%20Hutchinson	12	2010	0
Fred%20Hutchinson	12	2011	0
Monte%20Irvin	1	2006	0
Monte%20Irvin	1	2007	5
Monte%20Irvin	1	2008	0
Monte%20Irvin	1	2009	2
Monte%20Irvin	1	2010	5
Monte%20Irvin	1	2011	5
Monte%20Irvin	2	2006	4
Monte%20Irvin	2	2007	2
Monte%20Irvin	2	2008	4
Monte%20Irvin	2	2009	3
Monte%20Irvin	2	2010	0
Monte%20Irvin	2	2011	3
Monte%20Irvin	3	2006	0
Monte%20Irvin	3	2007	1
Monte%20Irvin	3	2008	3
Monte%20Irvin	3	2009	0
Monte%20Irvin	3	2010	0
Monte%20Irvin	3	2011	1
Monte%20Irvin	4	2006	0
Monte%20Irvin	4	2007	1
Monte%20Irvin	4	2008	1
Monte%20Irvin	4	2009	2
Monte%20Irvin	4	2010	0
Monte%20Irvin	4	2011	2
Monte%20Irvin	5	2006	5
Monte%20Irvin	5	2007	0
Monte%20Irvin	5	2008	0
Monte%20Irvin	5	2009	1
Monte%20Irvin	5	2010	4
Monte%20Irvin	5	2011	0
Monte%20Irvin	6	2006	1
Monte%20Irvin	6	2007	2
Monte%20Irvin	6	2008	0
Monte%20Irvin	6	2009	0
Monte%20Irvin	6	2010	14
Monte%20Irvin	6	2011	2
Monte%20Irvin	7	2006	3
Monte%20Irvin	7	2007	4
Monte%20Irvin	7	2008	0
Monte%20Irvin	7	2009	7
Monte%20Irvin	7	2010	0
Monte%20Irvin	7	2011	0
Monte%20Irvin	8	2006	0
Monte%20Irvin	8	2007	2
Monte%20Irvin	8	2008	4
Monte%20Irvin	8	2009	0
Monte%20Irvin	8	2010	1
Monte%20Irvin	8	2011	0
Monte%20Irvin	9	2006	1
Monte%20Irvin	9	2007	3
Monte%20Irvin	9	2008	3
Monte%20Irvin	9	2009	2
Monte%20Irvin	9	2010	0
Monte%20Irvin	9	2011	0
Monte%20Irvin	10	2006	0
Monte%20Irvin	10	2007	2
Monte%20Irvin	10	2008	7
Monte%20Irvin	10	2009	0
Monte%20Irvin	10	2010	4
Monte%20Irvin	10	2011	0
Monte%20Irvin	11	2006	0
Monte%20Irvin	11	2007	1
Monte%20Irvin	11	2008	1
Monte%20Irvin	11	2009	0
Monte%20Irvin	11	2010	0
Monte%20Irvin	11	2011	0
Monte%20Irvin	12	2006	1
Monte%20Irvin	12	2007	0
Monte%20Irvin	12	2008	0
Monte%20Irvin	12	2009	4
Monte%20Irvin	12	2010	2
Monte%20Irvin	12	2011	1
Ray%20Jablonski	1	2006	0
Ray%20Jablonski	1	2007	0
Ray%20Jablonski	1	2008	0
Ray%20Jablonski	1	2009	1
Ray%20Jablonski	1	2010	0
Ray%20Jablonski	1	2011	0
Ray%20Jablonski	2	2006	0
Ray%20Jablonski	2	2007	2
Ray%20Jablonski	2	2008	0
Ray%20Jablonski	2	2009	1
Ray%20Jablonski	2	2010	0
Ray%20Jablonski	2	2011	1
Ray%20Jablonski	3	2006	2
Ray%20Jablonski	3	2007	0
Ray%20Jablonski	3	2008	0
Ray%20Jablonski	3	2009	0
Ray%20Jablonski	3	2010	1
Ray%20Jablonski	3	2011	0
Ray%20Jablonski	4	2006	0
Ray%20Jablonski	4	2007	0
Ray%20Jablonski	4	2008	0
Ray%20Jablonski	4	2009	1
Ray%20Jablonski	4	2010	0
Ray%20Jablonski	4	2011	0
Ray%20Jablonski	5	2006	1
Ray%20Jablonski	5	2007	2
Ray%20Jablonski	5	2008	2
Ray%20Jablonski	5	2009	1
Ray%20Jablonski	5	2010	1
Ray%20Jablonski	5	2011	0
Ray%20Jablonski	6	2006	2
Ray%20Jablonski	6	2007	0
Ray%20Jablonski	6	2008	0
Ray%20Jablonski	6	2009	2
Ray%20Jablonski	6	2010	3
Ray%20Jablonski	6	2011	1
Ray%20Jablonski	7	2006	0
Ray%20Jablonski	7	2007	0
Ray%20Jablonski	7	2008	1
Ray%20Jablonski	7	2009	0
Ray%20Jablonski	7	2010	0
Ray%20Jablonski	7	2011	0
Ray%20Jablonski	8	2006	2
Ray%20Jablonski	8	2007	0
Ray%20Jablonski	8	2008	2
Ray%20Jablonski	8	2009	0
Ray%20Jablonski	8	2010	0
Ray%20Jablonski	8	2011	0
Ray%20Jablonski	9	2006	0
Ray%20Jablonski	9	2007	0
Ray%20Jablonski	9	2008	0
Ray%20Jablonski	9	2009	1
Ray%20Jablonski	9	2010	1
Ray%20Jablonski	9	2011	0
Ray%20Jablonski	10	2006	0
Ray%20Jablonski	10	2007	0
Ray%20Jablonski	10	2008	0
Ray%20Jablonski	10	2009	0
Ray%20Jablonski	10	2010	1
Ray%20Jablonski	10	2011	0
Ray%20Jablonski	11	2006	1
Ray%20Jablonski	11	2007	1
Ray%20Jablonski	11	2008	0
Ray%20Jablonski	11	2009	0
Ray%20Jablonski	11	2010	0
Ray%20Jablonski	11	2011	1
Ray%20Jablonski	12	2006	1
Ray%20Jablonski	12	2007	0
Ray%20Jablonski	12	2008	0
Ray%20Jablonski	12	2009	3
Ray%20Jablonski	12	2010	0
Ray%20Jablonski	12	2011	0
Bo%20Jackson	1	2006	13
Bo%20Jackson	1	2007	67
Bo%20Jackson	1	2008	32
Bo%20Jackson	1	2009	15
Bo%20Jackson	1	2010	19
Bo%20Jackson	1	2011	18
Bo%20Jackson	2	2006	17
Bo%20Jackson	2	2007	41
Bo%20Jackson	2	2008	24
Bo%20Jackson	2	2009	39
Bo%20Jackson	2	2010	30
Bo%20Jackson	2	2011	30
Bo%20Jackson	3	2006	18
Bo%20Jackson	3	2007	71
Bo%20Jackson	3	2008	15
Bo%20Jackson	3	2009	24
Bo%20Jackson	3	2010	12
Bo%20Jackson	3	2011	11
Bo%20Jackson	4	2006	11
Bo%20Jackson	4	2007	33
Bo%20Jackson	4	2008	19
Bo%20Jackson	4	2009	36
Bo%20Jackson	4	2010	24
Bo%20Jackson	4	2011	9
Bo%20Jackson	5	2006	40
Bo%20Jackson	5	2007	42
Bo%20Jackson	5	2008	8
Bo%20Jackson	5	2009	13
Bo%20Jackson	5	2010	20
Bo%20Jackson	5	2011	7
Bo%20Jackson	6	2006	36
Bo%20Jackson	6	2007	24
Bo%20Jackson	6	2008	24
Bo%20Jackson	6	2009	13
Bo%20Jackson	6	2010	30
Bo%20Jackson	6	2011	3
Bo%20Jackson	7	2006	29
Bo%20Jackson	7	2007	20
Bo%20Jackson	7	2008	24
Bo%20Jackson	7	2009	12
Bo%20Jackson	7	2010	14
Bo%20Jackson	7	2011	4
Bo%20Jackson	8	2006	34
Bo%20Jackson	8	2007	39
Bo%20Jackson	8	2008	12
Bo%20Jackson	8	2009	9
Bo%20Jackson	8	2010	14
Bo%20Jackson	8	2011	6
Bo%20Jackson	9	2006	20
Bo%20Jackson	9	2007	26
Bo%20Jackson	9	2008	17
Bo%20Jackson	9	2009	12
Bo%20Jackson	9	2010	18
Bo%20Jackson	9	2011	7
Bo%20Jackson	10	2006	32
Bo%20Jackson	10	2007	25
Bo%20Jackson	10	2008	26
Bo%20Jackson	10	2009	12
Bo%20Jackson	10	2010	20
Bo%20Jackson	10	2011	4
Bo%20Jackson	11	2006	42
Bo%20Jackson	11	2007	28
Bo%20Jackson	11	2008	6
Bo%20Jackson	11	2009	9
Bo%20Jackson	11	2010	15
Bo%20Jackson	11	2011	5
Bo%20Jackson	12	2006	50
Bo%20Jackson	12	2007	37
Bo%20Jackson	12	2008	29
Bo%20Jackson	12	2009	28
Bo%20Jackson	12	2010	12
Bo%20Jackson	12	2011	17
Danny%20Jackson	1	2006	0
Danny%20Jackson	1	2007	0
Danny%20Jackson	1	2008	0
Danny%20Jackson	1	2009	0
Danny%20Jackson	1	2010	0
Danny%20Jackson	1	2011	0
Danny%20Jackson	2	2006	1
Danny%20Jackson	2	2007	0
Danny%20Jackson	2	2008	0
Danny%20Jackson	2	2009	2
Danny%20Jackson	2	2010	0
Danny%20Jackson	2	2011	0
Danny%20Jackson	3	2006	5
Danny%20Jackson	3	2007	3
Danny%20Jackson	3	2008	1
Danny%20Jackson	3	2009	0
Danny%20Jackson	3	2010	1
Danny%20Jackson	3	2011	1
Danny%20Jackson	4	2006	1
Danny%20Jackson	4	2007	0
Danny%20Jackson	4	2008	0
Danny%20Jackson	4	2009	1
Danny%20Jackson	4	2010	2
Danny%20Jackson	4	2011	1
Danny%20Jackson	5	2006	0
Danny%20Jackson	5	2007	1
Danny%20Jackson	5	2008	1
Danny%20Jackson	5	2009	2
Danny%20Jackson	5	2010	1
Danny%20Jackson	5	2011	0
Danny%20Jackson	6	2006	2
Danny%20Jackson	6	2007	1
Danny%20Jackson	6	2008	0
Danny%20Jackson	6	2009	1
Danny%20Jackson	6	2010	0
Danny%20Jackson	6	2011	2
Danny%20Jackson	7	2006	1
Danny%20Jackson	7	2007	1
Danny%20Jackson	7	2008	3
Danny%20Jackson	7	2009	1
Danny%20Jackson	7	2010	0
Danny%20Jackson	7	2011	0
Danny%20Jackson	8	2006	1
Danny%20Jackson	8	2007	1
Danny%20Jackson	8	2008	2
Danny%20Jackson	8	2009	0
Danny%20Jackson	8	2010	0
Danny%20Jackson	8	2011	0
Danny%20Jackson	9	2006	0
Danny%20Jackson	9	2007	2
Danny%20Jackson	9	2008	2
Danny%20Jackson	9	2009	0
Danny%20Jackson	9	2010	0
Danny%20Jackson	9	2011	0
Danny%20Jackson	10	2006	6
Danny%20Jackson	10	2007	2
Danny%20Jackson	10	2008	0
Danny%20Jackson	10	2009	0
Danny%20Jackson	10	2010	2
Danny%20Jackson	10	2011	0
Danny%20Jackson	11	2006	0
Danny%20Jackson	11	2007	0
Danny%20Jackson	11	2008	2
Danny%20Jackson	11	2009	1
Danny%20Jackson	11	2010	1
Danny%20Jackson	11	2011	0
Danny%20Jackson	12	2006	3
